,0.5,1.0,1.5,2.0,2.5,3.0
0.5,0.69,0.6741,0.6642,0.6569,0.6512,0.6466
0.6,0.6845,0.6727,0.6645,0.6583,0.6533,0.649
0.7,0.6702,0.6643,0.6589,0.6544,0.6505,0.6472
0.8,0.6479,0.6494,0.6476,0.6453,0.6431,0.6409
0.9,0.6191,0.6283,0.6308,0.6312,0.6309,0.6303
1.0,0.5865,0.6026,0.6092,0.6126,0.6145,0.6155
1.1,0.5553,0.575,0.5849,0.5908,0.5947,0.5974
1.2,0.5314,0.5502,0.5612,0.5686,0.5739,0.5779
1.3,0.4997,0.5046,0.5111,0.5183,0.5253,0.5318
1.4,0.5087,0.5096,0.5102,0.5107,0.5112,0.5118
1.5,0.5126,0.5161,0.5177,0.5187,0.5194,0.5199
1.6,0.5031,0.5126,0.5171,0.5198,0.5217,0.5231
1.7,0.4779,0.4958,0.5046,0.5102,0.5141,0.5171
1.8,0.4439,0.4687,0.4818,0.4904,0.4967,0.5015
1.9,0.4119,0.4395,0.4551,0.4658,0.4738,0.4802
2.0,0.3897,0.4159,0.4318,0.4431,0.4518,0.4589
2.1,0.3796,0.4022,0.4167,0.4273,0.4357,0.4426
2.2,0.3806,0.3991,0.4113,0.4206,0.428,0.4343
2.3,0.3901,0.405,0.415,0.4227,0.429,0.4343
2.4,0.4044,0.4169,0.4252,0.4316,0.4369,0.4414
2.5,0.4198,0.4312,0.4387,0.4443,0.4489,0.4528
2.6,0.434,0.4453,0.4524,0.4578,0.4621,0.4657
2.7,0.4457,0.4573,0.4645,0.4699,0.4742,0.4778
2.8,0.4549,0.4668,0.4742,0.4797,0.4841,0.4878
2.9,0.4617,0.474,0.4816,0.4872,0.4917,0.4954
3.0,0.4669,0.4793,0.4871,0.4928,0.4973,0.5011
3.1,0.4707,0.4832,0.4911,0.4968,0.5014,0.5052
3.2,0.4737,0.4863,0.4941,0.4998,0.5044,0.5082
3.3,0.4761,0.4886,0.4964,0.5022,0.5067,0.5105
3.4,0.4781,0.4906,0.4984,0.5041,0.5086,0.5124
3.5,0.4798,0.4923,0.5,0.5057,0.5102,0.5139
3.6,0.4814,0.4938,0.5015,0.5072,0.5116,0.5153
3.7,0.4828,0.4953,0.503,0.5086,0.513,0.5167
3.8,0.4843,0.4967,0.5043,0.5099,0.5143,0.518
3.9,0.4856,0.4981,0.5057,0.5113,0.5157,0.5193
4.0,0.487,0.4995,0.5071,0.5126,0.517,0.5206
4.1,0.4884,0.5008,0.5085,0.514,0.5184,0.522
4.2,0.4898,0.5022,0.5099,0.5154,0.5198,0.5233
4.3,0.4911,0.5037,0.5113,0.5168,0.5212,0.5248
4.4,0.4925,0.5051,0.5127,0.5183,0.5226,0.5262
4.5,0.4939,0.5065,0.5142,0.5197,0.5241,0.5277
4.6,0.4953,0.508,0.5157,0.5212,0.5256,0.5291
4.7,0.4968,0.5095,0.5172,0.5227,0.5271,0.5307
4.8,0.4982,0.511,0.5187,0.5243,0.5286,0.5322
4.9,0.4997,0.5125,0.5203,0.5258,0.5302,0.5338
5.0,0.5011,0.514,0.5218,0.5274,0.5318,0.5354
