,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95
0.1,0.48851,0.48888,0.48916,0.4894,0.4896,0.48978,0.48993,0.49007,0.49019,0.49031,0.49041,0.4905,0.49059,0.49067,0.49075,0.49082,0.49089,0.49095,0.49101,0.49107,0.49112,0.49117,0.49122,0.49127,0.49132,0.49136,0.4914,0.49144,0.49148,0.49152,0.49155,0.49159,0.49162,0.49165,0.49169,0.49172,0.49175,0.49177,0.4918,0.49183,0.49186,0.49188,0.49191,0.49193,0.49196,0.49198,0.492,0.49202,0.49205,0.49207,0.49209,0.49211,0.49213,0.49215,0.49217,0.49219
0.2,0.59553,0.59477,0.59417,0.59367,0.59326,0.59291,0.5926,0.59232,0.59208,0.59186,0.59166,0.59148,0.59131,0.59116,0.59102,0.59088,0.59076,0.59064,0.59054,0.59043,0.59034,0.59025,0.59016,0.59008,0.59,0.58993,0.58986,0.58979,0.58972,0.58966,0.5896,0.58955,0.58949,0.58944,0.58939,0.58934,0.58929,0.58925,0.5892,0.58916,0.58912,0.58908,0.58904,0.58901,0.58897,0.58894,0.5889,0.58887,0.58884,0.58881,0.58878,0.58875,0.58872,0.58869,0.58867,0.58864
0.3,0.65279,0.65218,0.65169,0.65128,0.65093,0.65063,0.65037,0.65013,0.64992,0.64973,0.64956,0.6494,0.64926,0.64912,0.649,0.64888,0.64878,0.64868,0.64858,0.64849,0.64841,0.64833,0.64826,0.64819,0.64812,0.64806,0.648,0.64794,0.64788,0.64783,0.64778,0.64773,0.64769,0.64764,0.6476,0.64756,0.64752,0.64749,0.64745,0.64742,0.64738,0.64735,0.64732,0.64729,0.64726,0.64723,0.64721,0.64718,0.64716,0.64713,0.64711,0.64709,0.64706,0.64704,0.64702,0.647
0.4,0.67357,0.6742,0.67468,0.67506,0.67537,0.67564,0.67588,0.67608,0.67627,0.67643,0.67659,0.67673,0.67685,0.67697,0.67709,0.67719,0.67729,0.67739,0.67747,0.67756,0.67764,0.67772,0.67779,0.67786,0.67793,0.678,0.67806,0.67813,0.67819,0.67824,0.6783,0.67836,0.67841,0.67846,0.67851,0.67856,0.67861,0.67866,0.6787,0.67875,0.67879,0.67884,0.67888,0.67892,0.67896,0.679,0.67904,0.67908,0.67912,0.67915,0.67919,0.67923,0.67926,0.6793,0.67933,0.67937
0.5,0.67984,0.68166,0.6831,0.6843,0.6853,0.68618,0.68695,0.68763,0.68825,0.68881,0.68932,0.6898,0.69023,0.69064,0.69102,0.69138,0.69172,0.69204,0.69234,0.69263,0.69291,0.69317,0.69342,0.69366,0.69389,0.69411,0.69432,0.69453,0.69472,0.69491,0.6951,0.69528,0.69545,0.69562,0.69578,0.69594,0.6961,0.69625,0.69639,0.69653,0.69667,0.69681,0.69694,0.69707,0.6972,0.69732,0.69744,0.69756,0.69768,0.69779,0.6979,0.69801,0.69812,0.69822,0.69832,0.69843
0.6,0.68346,0.68604,0.68812,0.68985,0.69134,0.69264,0.69379,0.69483,0.69576,0.69662,0.6974,0.69813,0.69881,0.69944,0.70003,0.70059,0.70112,0.70162,0.70209,0.70254,0.70297,0.70338,0.70378,0.70415,0.70452,0.70487,0.7052,0.70553,0.70584,0.70614,0.70643,0.70672,0.70699,0.70726,0.70752,0.70777,0.70801,0.70825,0.70848,0.70871,0.70893,0.70914,0.70935,0.70956,0.70976,0.70996,0.71015,0.71033,0.71052,0.7107,0.71087,0.71105,0.71122,0.71138,0.71155,0.71171
0.7,0.69046,0.69318,0.69542,0.69732,0.69898,0.70044,0.70175,0.70293,0.70401,0.705,0.70592,0.70677,0.70757,0.70831,0.70902,0.70968,0.71031,0.71091,0.71148,0.71202,0.71254,0.71304,0.71352,0.71398,0.71442,0.71485,0.71526,0.71565,0.71604,0.71641,0.71677,0.71712,0.71746,0.71779,0.71811,0.71842,0.71872,0.71902,0.7193,0.71958,0.71986,0.72013,0.72039,0.72064,0.72089,0.72114,0.72138,0.72161,0.72184,0.72207,0.72229,0.7225,0.72272,0.72292,0.72313,0.72333
0.8,0.70459,0.70672,0.70855,0.71015,0.71158,0.71287,0.71405,0.71513,0.71612,0.71705,0.71792,0.71873,0.7195,0.72022,0.72091,0.72156,0.72218,0.72277,0.72334,0.72389,0.72441,0.72491,0.7254,0.72586,0.72631,0.72675,0.72717,0.72758,0.72798,0.72836,0.72874,0.7291,0.72945,0.7298,0.73013,0.73046,0.73078,0.73109,0.73139,0.73169,0.73198,0.73226,0.73254,0.73281,0.73308,0.73334,0.7336,0.73385,0.73409,0.73434,0.73457,0.73481,0.73503,0.73526,0.73548,0.7357
0.9,0.72651,0.72768,0.72874,0.72973,0.73064,0.7315,0.7323,0.73305,0.73377,0.73444,0.73509,0.7357,0.73628,0.73685,0.73738,0.7379,0.7384,0.73888,0.73934,0.73979,0.74023,0.74065,0.74105,0.74145,0.74183,0.74221,0.74257,0.74292,0.74327,0.7436,0.74393,0.74425,0.74456,0.74487,0.74517,0.74546,0.74575,0.74603,0.7463,0.74657,0.74684,0.7471,0.74735,0.7476,0.74784,0.74808,0.74832,0.74855,0.74878,0.74901,0.74923,0.74944,0.74966,0.74987,0.75008,0.75028
1.0,0.75244,0.75296,0.75346,0.75394,0.75441,0.75485,0.75529,0.7557,0.75611,0.7565,0.75688,0.75725,0.75761,0.75796,0.7583,0.75863,0.75895,0.75927,0.75958,0.75988,0.76017,0.76046,0.76074,0.76102,0.76129,0.76155,0.76181,0.76207,0.76232,0.76256,0.7628,0.76304,0.76327,0.7635,0.76373,0.76395,0.76417,0.76438,0.76459,0.7648,0.765,0.7652,0.7654,0.7656,0.76579,0.76598,0.76617,0.76635,0.76653,0.76671,0.76689,0.76707,0.76724,0.76741,0.76758,0.76775
1.1,0.77874,0.77898,0.77922,0.77945,0.77967,0.77989,0.78011,0.78032,0.78053,0.78073,0.78094,0.78114,0.78133,0.78152,0.78171,0.7819,0.78209,0.78227,0.78245,0.78262,0.7828,0.78297,0.78314,0.78331,0.78347,0.78364,0.7838,0.78396,0.78411,0.78427,0.78442,0.78457,0.78472,0.78487,0.78502,0.78517,0.78531,0.78545,0.78559,0.78573,0.78587,0.786,0.78614,0.78627,0.7864,0.78654,0.78666,0.78679,0.78692,0.78705,0.78717,0.78729,0.78742,0.78754,0.78766,0.78778
1.2,0.83271,0.83274,0.83277,0.83279,0.83281,0.83282,0.83284,0.83285,0.83286,0.83288,0.83289,0.8329,0.83291,0.83292,0.83293,0.83294,0.83295,0.83296,0.83297,0.83298,0.833,0.83301,0.83302,0.83303,0.83304,0.83305,0.83307,0.83308,0.83309,0.83311,0.83312,0.83313,0.83315,0.83316,0.83317,0.83319,0.8332,0.83322,0.83324,0.83325,0.83327,0.83328,0.8333,0.83332,0.83333,0.83335,0.83337,0.83339,0.8334,0.83342,0.83344,0.83346,0.83348,0.8335,0.83352,0.83354
1.3,0.89607,0.89628,0.89643,0.89655,0.89665,0.89673,0.8968,0.89686,0.89691,0.89696,0.897,0.89703,0.89707,0.8971,0.89713,0.89715,0.89718,0.8972,0.89722,0.89724,0.89726,0.89727,0.89729,0.89731,0.89732,0.89733,0.89735,0.89736,0.89737,0.89738,0.89739,0.8974,0.89741,0.89742,0.89743,0.89744,0.89745,0.89746,0.89747,0.89748,0.89748,0.89749,0.8975,0.89751,0.89751,0.89752,0.89753,0.89753,0.89754,0.89754,0.89755,0.89756,0.89756,0.89757,0.89757,0.89758
