,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95
0.1,564.34,572.42,579.05,584.69,589.58,593.9,597.78,601.28,604.49,607.43,610.16,612.7,615.08,617.31,619.41,621.39,623.28,625.07,626.77,628.4,629.96,631.45,632.89,634.26,635.59,636.87,638.1,639.29,640.45,641.56,642.64,643.69,644.71,645.7,646.66,647.6,648.51,649.4,650.26,651.11,651.93,652.74,653.52,654.29,655.04,655.78,656.5,657.2,657.89,658.57,659.23,659.89,660.53,661.15,661.77,662.37
0.2,613.77,623.4,631.41,638.28,644.3,649.66,654.49,658.9,662.95,666.7,670.2,673.46,676.53,679.42,682.16,684.77,687.24,689.61,691.87,694.03,696.11,698.11,700.03,701.89,703.68,705.41,707.09,708.71,710.29,711.82,713.31,714.75,716.16,717.53,718.87,720.17,721.44,722.68,723.89,725.08,726.24,727.37,728.48,729.57,730.63,731.68,732.7,733.71,734.69,735.66,736.61,737.55,738.46,739.37,740.25,741.12
0.3,636.51,646.37,654.63,661.75,668.03,673.65,678.74,683.39,687.69,691.68,695.4,698.9,702.19,705.31,708.26,711.08,713.76,716.33,718.78,721.14,723.41,725.6,727.7,729.74,731.71,733.62,735.47,737.27,739.01,740.71,742.36,743.96,745.53,747.05,748.54,750.0,751.42,752.81,754.17,755.5,756.8,758.07,759.32,760.55,761.75,762.93,764.09,765.22,766.34,767.44,768.52,769.58,770.62,771.64,772.65,773.65
0.4,645.05,654.86,663.1,670.23,676.54,682.2,687.34,692.05,696.41,700.46,704.25,707.81,711.18,714.36,717.39,720.27,723.03,725.66,728.19,730.63,732.97,735.23,737.41,739.51,741.56,743.53,745.45,747.32,749.13,750.9,752.61,754.29,755.92,757.51,759.07,760.59,762.07,763.53,764.95,766.35,767.71,769.05,770.36,771.65,772.91,774.16,775.37,776.57,777.75,778.9,780.04,781.16,782.26,783.35,784.42,785.47
0.5,646.89,656.55,664.69,671.74,677.99,683.6,688.71,693.4,697.74,701.78,705.56,709.12,712.49,715.67,718.71,721.6,724.36,727.01,729.56,732.01,734.36,736.64,738.84,740.96,743.03,745.02,746.97,748.85,750.69,752.47,754.21,755.91,757.56,759.18,760.76,762.31,763.82,765.29,766.74,768.16,769.55,770.91,772.25,773.57,774.85,776.12,777.36,778.59,779.79,780.97,782.13,783.28,784.41,785.52,786.61,787.69
0.6,647.0,656.37,664.28,671.15,677.24,682.72,687.72,692.31,696.56,700.53,704.24,707.74,711.05,714.19,717.18,720.03,722.76,725.38,727.89,730.31,732.64,734.9,737.07,739.18,741.23,743.21,745.14,747.01,748.83,750.61,752.34,754.03,755.67,757.28,758.86,760.4,761.9,763.38,764.82,766.24,767.62,768.99,770.32,771.63,772.92,774.19,775.43,776.66,777.86,779.04,780.21,781.36,782.48,783.6,784.69,785.77
0.7,649.42,658.2,665.64,672.13,677.9,683.11,687.86,692.24,696.31,700.1,703.67,707.03,710.21,713.23,716.11,718.86,721.5,724.03,726.46,728.8,731.06,733.24,735.35,737.4,739.39,741.31,743.19,745.01,746.78,748.51,750.2,751.85,753.45,755.03,756.56,758.07,759.54,760.98,762.39,763.78,765.14,766.47,767.78,769.07,770.33,771.57,772.79,773.99,775.18,776.34,777.48,778.61,779.72,780.82,781.89,782.96
0.8,658.41,666.0,672.52,678.27,683.42,688.1,692.4,696.38,700.08,703.56,706.83,709.92,712.86,715.65,718.32,720.88,723.33,725.69,727.96,730.15,732.27,734.31,736.3,738.22,740.09,741.91,743.67,745.4,747.07,748.71,750.31,751.87,753.39,754.88,756.34,757.77,759.17,760.54,761.89,763.21,764.51,765.78,767.03,768.26,769.47,770.65,771.82,772.97,774.1,775.22,776.32,777.4,778.46,779.51,780.55,781.57
0.9,677.87,683.53,688.53,693.04,697.16,700.96,704.49,707.78,710.88,713.81,716.59,719.23,721.75,724.17,726.48,728.71,730.85,732.92,734.92,736.85,738.72,740.54,742.31,744.02,745.69,747.32,748.91,750.45,751.97,753.44,754.89,756.3,757.68,759.04,760.36,761.67,762.94,764.2,765.43,766.63,767.82,768.99,770.14,771.27,772.38,773.47,774.55,775.61,776.65,777.68,778.7,779.7,780.69,781.66,782.62,783.57
