,Pc,Pt,mox,Mox,Vox,mf,Mf,Df,Gox,r,Dt,Pe,CF,cstr,of,F,I
2.05,2722729.6771339728,4358412.425265607,3.259092233810608,6.915466283898888,0.018883255535329952,0.4880339769232588,1.0092680261187794,0.11235130410853193,328.7384736438517,0.0028103277085232497,0.0445,90796.80885388746,1.4725406031325357,1130.098336292394,6.678001681404847,6188.28289521354,13152.945325302606
2.06,2721352.0776768913,4355282.729779098,3.2573462415448797,6.94204853220837,0.018852055713370466,0.48790323227983645,1.0133131153399744,0.11239788147899371,328.2901044654676,0.002808410539750707,0.0445,90745.12467433991,1.472431923281104,1130.0925527957156,6.676212638288356,6184.695364450346,13202.01191528546
2.07,2719973.9530082545,4352153.034292589,3.2555998367234755,6.980613207355029,0.01880679201014669,0.48777242168534024,1.0190260905445272,0.11246363094092719,327.73055621913966,0.002806016146276573,0.0445,90693.43980685425,1.47232313038528,1130.0866897323424,6.674422692764667,6181.106627735966,13276.639228568214
2.08,2718595.301993716,4349023.33880608,3.253853019812528,7.007160527569209,0.018775633183604225,0.4876415451216244,1.0230685635537837,0.11251013172171218,327.28400712112403,0.0028041038267305664,0.0445,90641.75396120647,1.4722142236177493,1130.080746374065,6.672631844583472,6177.516680007283,13325.634043803466
2.09,2717216.123546186,4345893.64331957,3.2521057912317937,7.045690266379399,0.018730410485470198,0.4875106025670207,1.0287789212269718,0.11257578553852111,326.7268391027031,0.002801715958023304,0.0445,90590.06674144998,1.4721052019344167,1130.0747220259002,6.670840093446217,6173.925515407737,13400.189558107244
2.1,2715836.41662256,4342763.947833061,3.250358151357806,7.072202642022867,0.018699292673682092,0.4873795939965708,1.0328187753850713,0.11262220992302974,326.2820981711062,0.002799808459263031,0.0445,90538.37764675112,1.4719960640755536,1130.0686160237847,6.669047439009289,6170.333127286996,13449.112550033216
2.11,2714456.180220341,4339634.252346552,3.2486101005271113,7.110697428036979,0.01865411099995661,0.4872485193822634,1.0385265128867338,0.1126877683549533,325.72729470808224,0.0027974270777558576,0.0445,90486.68607254203,1.471886808567582,1130.0624277322056,6.667253880887228,6166.739508203014,13523.59621654357
2.12,2713075.413374257,4336504.556860043,3.2468616390395817,7.137174842664553,0.018623034222224714,0.4871173786932792,1.0425637455524677,0.11273411653544964,325.28435009980643,0.0027955243714101025,0.0445,90434.99131199806,1.4717774337255245,1130.0561565417693,6.665459418656138,6163.144649926871,13572.447336066636
2.13,2711694.1151527264,4333374.8613735335,3.245112767161816,7.175634659450026,0.018577893592194816,0.48698617189624244,1.0482688602402115,0.11279957984122725,324.73189562633905,0.00279314943968682,0.0445,90383.29255783359,1.4716679376561146,1130.049801866702,6.663664051857068,6159.548543449994,13646.859105373931
2.14,2710312.2846543244,4330245.165887024,3.2433634851306175,7.202077096640611,0.01854685786779272,0.4868548989554779,1.0523034687699135,0.11284585200884222,324.2907355736527,0.0027912514974751034,0.0445,90331.58890442469,1.471558318261571,1130.0433631422932,6.661867779999576,6155.95117899413,13695.638302742373
2.15,2708929.9210041063,4327115.470400516,3.241613793156561,7.240501927786338,0.01850175830072027,0.48672355983327603,1.058005957998685,0.11291122044571994,323.74061463483804,0.0027888829782911264,0.0445,90279.87935025747,1.4714485732440634,1130.0368398222647,6.660070602565305,6152.35254602384,13769.978124716654
2.16,2707547.023349944,4323985.774914007,3.2398636914276393,7.266909371137893,0.018470763648899196,0.4865921544901637,1.0620379397458426,0.11295741679045536,323.3012274500955,0.002786989772045915,0.0445,90228.16280070384,1.4713387001108316,1130.0302313760822,6.658272519011754,6148.752633261709,13818.685349396877
2.17,2706163.590858701,4320856.079427497,3.2381131801129976,7.305299200249745,0.01842570516402613,0.4864606828851827,1.0677378008675813,0.11302269061419323,322.75342470644165,0.0027846276283503796,0.0445,90176.43807112634,1.4712286961800187,1130.0235372861948,6.656473528776025,6145.151428706098,13892.95317306591
2.18,2704779.6227123896,4317726.383940988,3.236362259366757,7.331671633375381,0.018394751604019516,0.4863291449761738,1.0717671531825328,0.11306881132492679,322.31579878701314,0.002782739130040398,0.0445,90124.70389031555,1.4711185585871842,1130.0167570452084,6.654673631278756,6141.548919651642,13941.58837362267
2.19,2703395.118104238,4314596.688454479,3.2346109293319136,7.370026444072905,0.018349734220571717,0.4861975407200697,1.0774643835459117,0.113133990789807,321.77029901912545,0.0027803833249993586,0.0445,90072.95890425937,1.4710082842925098,1130.0098901529952,6.652872825928093,6137.94509271235,14015.784147054837
2.2,2702010.0762346904,4311466.99296797,3.232859190144338,7.396363850598177,0.018318821771598392,0.4860658700731933,1.0814911037756316,0.11318003605429822,321.3344228525368,0.0027784995067539953,0.0445,90021.20168024923,1.4708978700887343,1130.002936113728,6.651071112123806,6134.3399338474965,14064.347271037164
2.21,2700624.4963073074,4308337.2974814605,3.2311070419368537,7.434683626512502,0.01827384550878815,0.4859341329915642,1.08718570072589,0.1132451214131343,320.7912109660154,0.0027761500037747455,0.0445,89969.43071131894,1.470787312609763,1129.9958944328525,6.6492684892614395,6130.733428390032,14138.470941230922
2.22,2699238.377630312,4305207.601994951,3.229354484784213,7.460985990073763,0.018242974190054276,0.48580232942675833,1.0912097862138523,0.1132910914180314,320.35707312942804,0.002774270837884165,0.0445,89917.64442399621,1.4706766083464826,1129.9887646582274,6.647464956736633,6127.125561344676,14186.961935066338
2.23,2697851.721237883,4302077.906508442,3.2276015176811663,7.499270714840848,0.018198039067088216,0.4856704592490166,1.0969017470922737,0.11335608292217703,319.81613403484744,0.002771927600098388,0.0445,89865.84123534033,1.4705657537688321,1129.9815471432469,6.645660513680987,6123.516321577689,14261.0134478728
2.24,2696464.5278720357,4298948.211021933,3.2258481387002984,7.525538019054461,0.018167208897823413,0.4855385222590109,1.1009231951761254,0.11340197785300478,319.383722774519,0.0027700530571918326,0.0445,89814.01951708357,1.4704547452455097,1129.9742429213666,6.643855156702601,6119.905696901135,14309.432256881528
2.25,2695076.798507089,4295818.5155354235,3.2240943459280094,7.563787676233955,0.018122314933997716,0.4854065182582092,1.1066125173139194,0.11346687575229274,318.8450409152904,0.002767716045404559,0.0445,89762.17764698747,1.4703435791507788,1129.966853016683,6.642048882747861,6116.293675708776,14383.411557146099
2.2600000000000002,2693688.5343203484,4292688.820048914,3.2223401375009346,7.590019904587505,0.01809152593358275,0.48527444705161843,1.1106313253172702,0.1135126957933551,318.4143442080468,0.0027658460947056194,0.0445,89710.31401198794,1.4702322518708677,1129.9593784173346,6.640241689146746,6112.680246935922,14431.75812570377
2.27,2692299.7364325905,4289559.124562405,3.2205855116087645,7.628234477590914,0.01804667314836748,0.4851423084480012,1.1163180060301356,0.11357750033603914,317.8779040955484,0.002763515269705516,0.0445,89658.4270019178,1.4701207597901984,1129.9518200722237,6.638433573280996,6109.065399413061,14505.665157346342
2.2800000000000002,2690910.4059061916,4286429.429075897,3.2188304664962524,7.654431613422279,0.018015925336358835,0.48501010226003216,1.120334171260949,0.11362324567041444,317.44891005865355,0.002761649880806608,0.0445,89606.51501277986,1.4700090992980885,1129.9441788894785,6.636624532586225,6105.449121889551,14553.939428925361
2.29,2689520.543743843,4283299.7335893875,3.2170750004646798,7.6926110855163605,0.01797111374939395,0.48487782830441345,1.1260182078492913,0.11368795710318894,316.91469638042554,0.0027593252038387436,0.0445,89554.5764499615,1.4698972667953294,1129.9364557353222,6.6348145645535315,6101.831403058037,14627.77413497035
2.3000000000000003,2688130.150887822,4280170.038102878,3.2153191118727493,7.7187731120230385,0.01794040714551287,0.48474548640194715,1.1300317276005476,0.11373362791274706,316.48739327660684,0.002757464346726985,0.0445,89502.60973139455,1.4697852587006972,1129.9286514333633,6.633003666730478,6098.212231579757,14675.976052144366
2.31,2686739.228219771,4277040.342616369,3.2135627991369295,7.756917466338683,0.017895636776597796,0.4846130763775667,1.1357131173501112,0.11379824648076542,315.95539089674907,0.0027551457794995887,0.0445,89450.61329065407,1.4696730714573474,1129.9207667642972,6.631191836721496,6094.591596110455,14749.73837471252
2.32,2685347.7765611485,4273910.64712986,3.211806060731212,7.783044366586876,0.017864971400719635,0.484480598060324,1.1397239889004558,0.11384384294618369,315.5297671340564,0.0027532894245603213,0.0445,89398.58558000354,1.469560701539126,1129.9128024660365,6.629379072187771,6090.969485327377,14797.86787914886
2.33,2683955.796674117,4270780.9516433505,3.2100488951863153,7.821153586128285,0.017820242269802486,0.4843480512833346,1.1454027290829796,0.11390836889307691,314.9999610918352,0.002750976929243744,0.0445,89346.52507337638,1.4694481454567707,1129.9047592342672,6.6275653708464315,6087.345887956718,14871.557759454383
2.34,2682563.2892631115,4267651.256156841,3.2082913010883005,7.847245343062092,0.017789618141945907,0.4842154358836789,1.1494109496973803,0.113953891193856,314.5760052217291,0.002749125047256316,0.0445,89294.43026930513,1.469335399764034,1129.896637723429,6.625750730469254,6083.7207928022235,14919.614791915381
2.35,2681170.254976895,4264521.560670332,3.2065332770766064,7.885319410715872,0.017744930269112832,0.48408275170225856,1.155087037571248,0.11401832476175103,314.0483807284183,0.0027468185864742236,0.0445,89242.2996937845,1.4692224610636657,1129.8884385481417,6.6239351488806575,6080.094188774211,14993.232170271607
2.36,2679776.6944112205,4261391.865183823,3.2047748218415024,7.911376007166212,0.017714347409429333,0.48394999858360915,1.1590926045016348,0.11406377307623047,313.62608144208536,0.002744971148599945,0.0445,89190.13190307994,1.4691093260133492,1129.8801622850588,6.622118623955154,6076.466064919715,15041.216670624777
2.37,2678382.6081121042,4258262.169697314,3.2030159341209514,7.949414905710032,0.017669700814894333,0.48381717637566896,1.164766037312496,0.11412811450576804,313.100623876038,0.002742670685412635,0.0445,89137.92548647546,1.468995991331489,1129.8718094751705,6.620301153614217,6072.83641045331,15114.761486458974
2.38,2676987.9965795707,4255132.474210804,3.201256612696872,7.975436324402953,0.01763915924365851,0.4836842849294998,1.168768947798354,0.11417348901114123,312.6799699989303,0.002740827663174812,0.0445,89085.67906895788,1.4688824538029206,1129.863380626551,6.618482735822401,6069.205214788617,15162.673393696516
2.39,2675592.860272112,4252002.778724296,3.1994968563908066,8.01344003651338,0.017594553947754252,0.4835513240989646,1.1744397227796828,0.11423773854149287,312.1566648988809,0.002738533161054584,0.0445,89033.3913138437,1.4687687102845073,1129.8548762175562,6.616663368583008,6065.572467570865,15236.145585574273
2.4,2674197.199611598,4248873.083237786,3.1977366640589815,8.03942626007735,0.017564053685355227,0.48341829374035705,1.1784399740485734,0.114283039413821,311.7376453834745,0.0027366945263105225,0.0445,88981.06092534181,1.4686547577106266,1129.8462967004796,6.614843049932945,6061.938158709959,15283.984837842456
2.41,2672801.01498888,4245743.387751278,3.195976034586766,8.077394768336497,0.017519489708525245,0.4832851937119863,1.1841080884221395,0.11434719728270491,311.2164784400678,0.0027344059491089885,0.0445,88928.68665105804,1.4685405930985744,1129.83764250566,6.613021777937107,6058.302278414694,15357.384343502199
2.42,2671404.306769889,4242613.692264768,3.1942149668825066,8.103345779308313,0.017489030775459734,0.48315202387371325,1.1881056776901133,0.11439242469692962,310.79908235684024,0.002732571674013893,0.0445,88876.26728443171,1.4684262135538204,1129.8289140460588,6.611199550681985,6054.664817227411,15405.15087814111
2.43,2670007.0753024067,4239483.996778259,3.192453459870749,8.141279066208893,0.01744450813825248,0.48301878408643895,1.1937711286663344,0.11445649114062512,310.280039402385,0.0027302889859211425,0.0445,88823.8016671152,1.4683116162751964,1129.8201117223052,6.60937636626872,6051.025766059802,15478.47763453924
2.44,2668609.320923333,4236354.30129175,3.190691512484845,8.167194847037814,0.017414090555119943,0.4828854742115473,1.1977660531382168,0.1145016452705796,309.8642559290029,0.002728459042883784,0.0445,88771.2886912844,1.4681967985599378,1129.8112359282045,6.607552222805421,6047.385116229191,15526.171388133429
2.45,2667211.04396663,4233224.605805241,3.1889291236589146,8.205092894986235,0.017369609278185177,0.48275209411029674,1.203428837916362,0.11456562052393963,309.3473229254469,0.0027261822083793044,0.0445,88718.72730189032,1.46808175780865,1129.8022870567327,6.605727118398882,6043.742859495941,15599.425331500614
2.46,2665812.244771816,4230094.910318731,3.18716629231919,8.230973428035947,0.017339233065685515,0.4826186436431645,1.20742109478587,0.1146107015423578,308.93314133416425,0.002724356570009384,0.0445,88666.11649884238,1.467966491530129,1129.7932655065051,6.603901051145592,6040.098988101442,15647.046239941144
2.47,2664412.9236930637,4226965.214832222,3.18540301737472,8.268836219353027,0.017294793169773448,0.48248512266914106,1.213081210554085,0.11467458583881948,308.4183043592859,0.0027220855538046275,0.0445,88613.45533912783,1.4678509973460827,1129.7841716887287,6.602074019122102,6036.453494806992,15720.227305850278
2.48,2663013.081108907,4223835.519345713,3.1836392977074257,8.294681486901032,0.017264458348707715,0.48235153104497513,1.2170707970037522,0.11471959391734278,308.0057140025448,0.002720264192851705,0.0445,88560.74293886579,1.467735272995736,1129.775006034649,6.600246020374683,6032.806372933494,15767.775304408688
2.49,2661612.717099002,4220705.823859204,3.181875132349578,8.332509003820736,0.017220059854670504,0.48221786863861865,1.2227282409389337,0.11478338748893538,307.4929592525342,0.002717998959904535,0.0445,88507.97863565847,1.4676193166716496,1129.7657688619056,6.598417052908316,6029.157617007559,15840.883427857547
2.5,2660211.8304192675,4217576.128372694,3.180110521358897,8.358318988062582,0.017189766445935943,0.48208413539557116,1.2267151541404022,0.11482832279812047,307.0819497049582,0.0027161818498881145,0.0445,88455.16282081892,1.4675031287444835,1129.7564597186279,6.5965871153753195,6025.507227517343,15888.358451303624
2.5100000000000002,2658810.4207849083,4214446.432886185,3.1783454649725287,8.396111212763458,0.017145409374690782,0.4819503312748451,1.232369923410552,0.11489202587549732,306.57126384690974,0.0027139223669666764,0.0445,88402.29637606275,1.467386710608776,1129.7470780249057,6.594756208096648,6021.855211324256,15961.393566991268
2.52,2657408.487552601,4211316.737399677,3.1765799631578178,8.42188589587727,0.017115157399205088,0.4818164562149135,1.236354160529435,0.11493688858488346,306.16182510671956,0.0027121094830756627,0.0445,88349.38023353172,1.4672700637648577,1129.7376233981047,6.592924330296973,6018.201574900926,16008.795550129342
2.5300000000000002,2656006.03029818,4208187.041913168,3.1748140156070357,8.45964281054057,0.017070841771666005,0.4816825101332835,1.2420062522980426,0.11500050139739383,305.65319496551524,0.0027098557173854303,0.0445,88296.41539155305,1.4671531898546228,1129.7280956602003,6.5910914808492285,6014.546325785191,16081.757593119926
2.54,2654603.0488675283,4205057.346426658,3.173047621734702,8.485382174701673,0.017040631250350158,0.48154849292626256,1.2459878104950162,0.11504529167552338,305.2453169477702,0.002708047034242607,0.0445,88243.40291134453,1.467036090655352,1129.7184948402964,6.589257658335561,6010.88947266828,16129.086471298375
2.5500000000000003,2653199.543377265,4201927.650940149,3.1712807806760717,8.523103761483924,0.016996357087460192,0.48141440446881467,1.2516372219189624,0.11510881445119082,304.73872924667756,0.0027057989522785,0.0445,88190.34391195879,1.466918768069616,1129.7088211759774,6.58742286104532,6007.231025353305,16201.975377267467
2.56,2651795.514214361,4198797.95545364,3.1695134912867537,8.54880778882076,0.016966188041290197,0.481280244614501,1.2556160983464029,0.1151535324655756,304.3324017368433,0.0027039944437309152,0.0445,88137.23956532039,1.4668012241153212,1129.699075113815,6.5855870869742485,6003.57099471202,16249.231086527687
2.57,2650390.962034622,4195668.259967131,3.167745752143493,8.586494029809293,0.01692195536407361,0.48114601319550937,1.261262826572563,0.11521696543106906,303.82784309614306,0.0027017520112669184,0.0445,88084.0910913582,1.4666834609159474,1129.6892573090113,6.583750333824898,5999.909392639952,16322.046791933517
2.58,2648985.8877600366,4192538.5644806214,3.1659775615460872,8.61216270235878,0.016891827814132898,0.48101171002277,1.2652390183711337,0.11526161134815914,303.4230557507725,0.0026999516503841896,0.0445,88030.89975322667,1.4665654806908903,1129.6793686241817,6.581912599008201,5996.246232009496,16369.229269185293
2.59,2647580.292575014,4189408.868994112,3.1642089175204786,8.649813579527141,0.0168476366437475,0.48087733488616036,1.2708830605329637,0.11532495472876413,302.9205126900543,0.0026977148324792513,0.0445,87977.66685262544,1.4664472857460258,1129.6694101272658,6.58007387964626,5992.581526621547,16441.971711436017
2.6,2646174.177921459,4186279.173507603,3.1624398178230266,8.675446879190284,0.01681755061127902,0.48074288755480027,1.274856564828208,0.115369528713917,302.5172550409795,0.0026959185915675444,0.0445,87924.39372521061,1.4663288784643773,1129.659383088548,6.578234172576379,5988.915291155028,16489.08089461746
2.61,2644767.5454927594,4183149.4780210936,3.160670259945939,8.713062374354244,0.0167734009690678,0.4806083677774353,1.2804979180423637,0.11543278273350734,302.0167139849463,0.002693687352587218,0.0445,87871.08173610349,1.466210261296983,1129.6492889768024,6.576393474356334,5985.247541114908,16561.75001222346
2.62,2643360.397226582,4180019.782534585,3.158900241123915,8.73866028285272,0.01674335647552499,0.48047377528291363,1.2844687319413661,0.11547728495095783,301.6149754469855,0.002691895203219068,0.0445,87817.73227549471,1.4660914367539168,1129.639129455033,6.5745517812708565,5981.578292778284,16608.78584044544
2.63,2641952.735296542,4176890.0870480756,3.1571297583419837,8.77624037762768,0.016699248383066117,0.48033910978075295,1.2901073933044211,0.1155404498319686,301.11642273477105,0.0026896695068730795,0.0445,87764.34675434654,1.465972407395471,1129.6289063722886,6.572709089339418,5977.907563138668,16681.381573155508
2.64,2640544.5621027434,4173760.3915615664,3.155358808344543,8.801802876462176,0.01666924545016178,0.480204370961802,1.294075513892592,0.11558488044480034,300.716192616956,0.002687881419933247,0.0445,87710.92660019135,1.4658531758235103,1129.618621762127,6.570865394325269,5974.235369848574,16728.343986829375
2.65,2639135.880261123,4170630.696075057,3.1535873876456293,8.83934755222266,0.01662517892931614,0.4800695584989947,1.299711480477905,0.11564795640820257,300.21961451496253,0.00268566122932919,0.0445,87657.47325302998,1.4657337446730025,1129.60827783007,6.56902069174574,5970.561731160215,16800.866275749697
2.66,2637726.692591678,4167501.000588548,3.151815492540403,8.864874622633733,0.0165952175790684,0.47993467204819945,1.3036769048159451,0.11569231557832167,299.820882035294,0.002683877175076747,0.0445,87603.98816132882,1.4656141166037135,1129.5978769476949,6.567174976883881,5966.886665864473,16847.755216697224
2.67,2636317.002105491,4164371.305102039,3.150043119117881,8.902383860475817,0.0165511926520237,0.4797997112491641,1.3093101736707415,0.11575530284359965,299.32626475355397,0.002681662452790085,0.0445,87550.47277811512,1.4654942942920615,1129.5874216427592,6.565328244801366,5963.210193227923,16920.204004391908
2.68,2634906.811990638,4161241.60961553,3.148270263274903,8.927875483408023,0.01652127290679811,0.47966467572655674,1.3132728987918498,0.11579959073171116,298.92901905729406,0.002679882400936931,0.0445,87496.92855717706,1.4653742804231866,1129.5769145888848,6.563480490352755,5959.532332928318,16967.019415936236
2.69,2633496.125596873,4158111.9141290206,3.1464969207313653,8.965349264115414,0.016477289596108682,0.4795295650911048,1.318903466934572,0.11586248951684272,298.43634876936204,0.00267767310909751,0.0445,87443.35694935887,1.4652540776831442,1129.566358594286,6.5616317082010545,5955.853104987931,17039.394646508354
2.7,2632084.9464191627,4154982.2186425114,3.1447230870467116,8.990805420185513,0.016447411478655513,0.47939437894083115,1.3228634898419558,0.11590670628243047,298.04057895087084,0.002675897028903517,0.0445,87389.75939896207,1.4651336887513116,1129.5557565895303,6.559781892834637,5952.172529705277,17086.13647354485
2.71,2630673.278080074,4151852.523156002,3.142948757637696,9.028243724200115,0.016403469807276874,0.47925911686239103,1.3284913542599501,0.1159695168038712,297.54984181725183,0.002673693129298775,0.0445,87336.13734024981,1.4650131162929747,1129.5451116143356,6.557931038585553,5948.490627585104,17158.438092696753
2.72,2629261.1243108963,4148722.827669493,3.1411739277974355,9.053664393670163,0.016373633340762733,0.4791237784325076,1.3324486719246988,0.11601366260518194,297.1555369453772,0.0026719209896837685,0.0445,87282.49219404843,1.464892362952061,1129.5344268033764,6.55607913964912,5944.807419266219,17205.106281742563
2.73,2627848.4889316666,4145593.1321829837,3.139398592715742,9.091067201067917,0.01632973333207992,0.47898836321950805,1.338073829572297,0.11607638507785374,296.666719140498,0.002669722443878851,0.0445,87228.82536445884,1.4647714313440958,1129.5237053711096,6.554226190104987,5941.122925447855,17277.33423681433
2.74,2626435.37582995,4142463.4366964744,3.137622747500772,9.116452363824033,0.01629993854011265,0.47885287078496375,1.3420284389316839,0.11612046007188599,296.2738682875254,0.0026679542135516114,0.0445,87175.13823566906,1.464650324049315,1129.512950595597,6.552372183939549,5937.437166813987,17323.928736035465
2.75,2625021.7889384455,4139333.7412099657,3.1358463872019717,9.15381965429686,0.016256080217961443,0.47871730068543134,1.3476508867287436,0.11618309470917088,295.78695603025443,0.0026657609830265847,0.0445,87121.43216887205,1.4645290436059786,1129.502165801323,6.550517115069782,5933.750163955907,17396.082976020356
2.7600000000000002,2623607.73221137,4136204.0457234564,3.1340695068343476,9.17916928983451,0.016226327124607396,0.47858165247429757,1.3516027846850205,0.11622709905166931,295.3955483044285,0.0026639966306311077,0.0445,87067.70849928739,1.464407592503856,1129.4913543409991,6.548660977368457,5930.061937292849,17442.603735235236
2.77,2622193.209599695,4133074.350236947,3.1322921014040666,9.216501042679178,0.01618251051328736,0.4784459257037295,1.3572225195159917,0.11628964606540898,294.91052789215075,0.0026618086769354633,0.0445,87013.9685332919,1.4642859731779125,1129.480519576346,6.546803764690866,5926.372506990953,17514.684210770887
2.7800000000000002,2620778.2250250992,4129944.654750438,3.130514165935392,9.241815130095798,0.01615279914308006,0.47831011992672984,1.3611717029357404,0.116333579910865,294.5205524737724,0.0026600481712146457,0.0445,86960.21354565294,1.4641641880021745,1129.4696648578386,6.544945470902888,5922.681892880155,17561.131181429024
2.79,2619362.7823527963,4126814.959263929,3.1287356954989676,9.27911132421055,0.01610902426735852,0.4781742346992988,1.3667887216493213,0.11639603951136697,294.03741032002694,0.002657865456139315,0.0445,86906.44477687204,1.4640422392837933,1129.4587935034153,6.543086089910634,5918.990114369456,17633.137844763336
2.8000000000000003,2617946.8853630526,4123685.26377742,3.126956685241454,9.304389842206373,0.016079354645297694,0.47803826958270274,1.370735187363429,0.1164399030130262,293.6488565011387,0.002656108766116301,0.0445,86852.66343063221,1.4639201292572956,1129.4479087761392,6.541225615691398,5915.297190360089,17679.510979898085
2.81,2616530.5377216055,4120555.5682909107,3.1251771304165374,9.341650456096202,0.016035621530403527,0.47790222414585176,1.376349486772882,0.11650227540907715,293.1675791768226,0.002653931251883357,0.0445,86798.87067135796,1.463797860079032,1129.4370138607962,6.539364042326292,5911.603139157109,17751.44378482848
2.82,2615113.742948751,4117425.8728044014,3.123397026417306,9.36689338298412,0.01600599368194353,0.47776609796778696,1.3802932315772085,0.11654606871895454,292.7804364044872,0.0026521783470607337,0.0445,86745.06762187899,1.4636754338218128,1129.4261118394322,6.537501364034181,5907.9079783788475,17797.74303898264
2.83,2613696.5043872795,4114296.177317892,3.121616368810013,9.404118394775493,0.0159623023535499,0.47762989064027583,1.3859048084613994,0.11660835411784162,292.30101068263457,0.002650005996531007,0.0445,86691.25536120622,1.4635528524697454,1129.4152056658113,6.535637575207266,5904.21172486468,17869.601940767636
2.84,2612278.82516916,4111166.481831383,3.119835153369231,9.429325708500876,0.015932716304576443,0.47749360177052086,1.3898458291182065,0.11665207738674485,291.91526860581655,0.0026482568471080637,0.0445,86637.43492241633,1.4634301179132811,1129.404298138795,6.533772670448103,5900.514394580922,17915.827269890702
2.85,2610860.7081809933,4108036.7863448737,3.118053376114408,9.466515095966844,0.015889066788771316,0.4773572309839789,1.3954546802234418,0.11671427599428569,291.4376815099563,0.0026460896240068474,0.0445,86583.60729064624,1.4633072319444316,1129.3933918746247,6.531906644608201,5896.816002524722,17987.61222513251
2.86,2609442.1560282214,4104907.0908583645,3.1162710333478354,9.491686774138124,0.01585952256556559,0.4772207779272937,1.3993929734636523,0.11675792937184763,291.0533300300138,0.002644344201115105,0.0445,86529.77340119719,1.4631841962522099,1129.3824892781058,6.5300394928281085,5893.116562626169,18033.76358644839
2.87,2608023.1709981416,4101777.3953718552,3.1144881216940346,9.528840514734698,0.015815914888809044,0.47708424227134194,1.4049990955063827,0.11682004139242963,290.5775688861134,0.002642182070276171,0.0445,86475.93413775328,1.463061012418271,1129.371592512681,6.528171210579154,5889.416087648595,18105.474552945405
2.88,2606603.755021628,4098647.6998853465,3.112704638140569,9.553976534665674,0.01578641251799804,0.476947623714395,1.4089346580327424,0.11686362502715063,290.19459821090726,0.002640440346233379,0.0445,86422.09033070758,1.4629376819127413,1129.3607034693866,6.526301793706635,5885.714589086824,18151.551904789412
2.89,2605183.909633665,4095518.004398837,3.110920580080301,9.591094605580315,0.015742846707065362,0.47681092198539454,1.4145380477032041,0.11692565066378051,289.7206507029068,0.0026382832738614964,0.0445,86368.24275560475,1.4628142060902762,1129.3498237346814,6.524431238474714,5882.01207706376,18223.188841357372
2.9,2603763.6359325694,4092388.308912328,3.109135945355088,9.616194944345064,0.01571338621555744,0.47667413684734766,1.4184708761944202,0.1169691647030812,289.3390514045349,0.0026365452224443166,0.0445,86314.39213169219,1.4626905861863,1129.3389545571383,6.522559541612781,5878.308560224844,18269.1921429813
2.91,2602342.93453805,4089258.6134258187,3.1073507323009384,9.653277322558267,0.015669862297466825,0.4765372681008353,1.42407153016129,0.11703110415744533,288.86690563347815,0.0026343931763964756,0.0445,86260.53912058908,1.4625668233134752,1129.3280968129939,6.520686700363568,5874.604045630907,18340.7550092419
2.92,2600921.8055479242,4086128.91793931,3.10556493979463,9.678341957059576,0.01564044371237139,0.47640031558764395,1.4280016212772146,0.1170745487477307,288.48666870964166,0.002632658773132048,0.0445,86206.68432506637,1.4624429184583645,1129.3172509705437,6.518812712532724,5870.898538648857,18386.68422058596
2.93,2599500.2484579887,4082999.2224528007,3.103778567322162,9.715388619420512,0.015596961714295176,0.47626327919607486,1.4335995361933553,0.11713640222026711,288.01631325829635,0.0026305117232262184,0.0445,86152.82828564943,1.4623188724731901,1129.3064170378811,6.516937576540177,5867.19204273964,18458.172976721336
2.94,2598078.2603518874,4079869.5269662915,3.101991616083704,9.740417526476799,0.015567585062820662,0.47612615894581073,1.4375268865816073,0.11717977750700304,287.6374303027148,0.002628780946184509,0.0445,86098.97136272556,1.4621946858122223,1129.2955937223182,6.515061291583316,5863.4845543179845,18504.02805813238
2.95,2596655.83719747,4076739.8314797822,3.100204089545792,9.77742844982741,0.015524145011939664,0.47598895503049593,1.4431220590935494,0.1172415451970048,287.1688547504589,0.002626638866570693,0.0445,86045.11375542144,1.4620703585791592,1129.284778024786,6.513183860622046,5859.77606587441,18575.442664468035
2.96,2595232.9745033714,4073610.135993273,3.0984159919982375,9.80242160636435,0.015494810321168607,0.4758516677071726,1.4470466654041907,0.11728485132488546,286.79131866072777,0.002624911699624196,0.0445,85991.25558992615,1.4619458907185245,1129.2739663238085,6.511305287904287,5856.066568228377,18621.22357608586
2.97,2593809.666563274,4070480.4405067638,3.0966273284326986,9.839396767784807,0.015451412244384032,0.4757142972870458,1.452639092170963,0.11734653343073327,286.3245137491945,0.002622774569577873,0.0445,85937.39689635264,1.461821281960558,1129.2631544599012,6.5094255776860255,5852.356048604712,18692.56399241537
2.98,2592385.907010083,4067350.7450202545,3.0948381045463482,9.864354151065267,0.015422119541003209,0.47557684413584367,1.4565609510741613,0.11738977054389214,285.94831817620417,0.002621050999920319,0.0445,85883.53762947745,1.4616965318684236,1129.2523377360058,6.507544734970688,5848.644492076289,18738.270693601604
2.99,2590961.688815833,4064221.0495337453,3.093048326744011,9.901293528034685,0.015378763464748023,0.4754393086740618,1.4621506287796617,0.11745136726319276,285.4832752507609,0.0026189188013185003,0.0445,85829.6776685373,1.4615716398371514,1129.2415109152528,6.505662765512434,5844.931881562084,18809.53687872937
