,Pc,Pt,Pg,mox,Mox,Vox,vg,mf,Mf,Df,Gox,r,Dt,Pe,CF,cstr,of,F,I
0.1,3022830.6351521537,5000000.0,14513397.756042207,2.8125624760749597,0.2812209073302318,0.014763679909806527,2.3635552527023995e-05,0.9463591790092177,0.09469078575466985,0.10060515127268978,353.81143104206524,0.004453056474323815,0.044,99919.99420337351,1.505566490401764,1222.6506853904934,2.972106774151213,6867.480601984131,686.8690137368089
0.11,3022731.4590174914,5000000.0,14464769.896191364,2.812633019459976,0.30934688479336897,0.01474004463462742,2.3636363109297986e-05,0.9462496992142116,0.10415383014310292,0.10066018153025341,353.4335484675187,0.0044501071464037815,0.044,99917.46860618686,1.5055619932248443,1222.6232207669855,2.972525210460135,6867.234773902669,755.5420449730827
0.12,3022632.330266713,5000000.0,14416148.86935642,2.8127035273281478,0.3374735676010418,0.014716408766721813,2.363673836900738e-05,0.9461402859708958,0.11361577996079304,0.10071521453932993,353.05625655172656,0.004447161232796934,0.044,99914.94401930668,1.50555749750161,1222.595764677662,2.9729434969174378,6866.989061447071,824.2137096002818
0.13,3022533.2487976775,5000000.0,14367532.886481976,2.8127739997548353,0.3656009552218564,0.014692772306536254,2.363754841359089e-05,0.9460309392111196,0.12307663608407585,0.1007702503000569,352.679554074646,0.004444218727824457,0.044,99912.4204424397,1.5055530032324649,1222.568317079758,2.9733616336767508,6866.743464385511,892.8818265864778
0.14,3022434.214508379,5000000.0,14318923.738906655,2.8128444368152894,0.3937290474782511,0.014669135254219956,2.363792301752919e-05,0.945921658866845,0.13253639896640046,0.10082528881257191,352.30343981937705,0.0044412796258199135,0.044,99909.89787528552,1.505548510417807,1222.5408779305626,2.973779620891492,6866.49798248645,961.5485792718672
0.15,3022335.2272969536,5000000.0,14270319.637608837,2.8129148385846476,0.4218578438405878,0.014645497610217993,2.363873252673363e-05,0.9458124448701448,0.14199506948251472,0.10088033007701254,351.9279125721528,0.004438343921129214,0.044,99907.37631753451,1.505544019058008,1222.5134471874194,2.9741974587148667,6866.252615518553,1030.211786619118
0.16,3022236.2870616848,5000000.0,14221722.373885717,2.8129852051379336,0.44998734413255714,0.014621859374678524,2.363910647765092e-05,0.9457032971532011,0.15145264808473585,0.10093537409351638,351.55297112232904,0.004435411608110572,0.044,99904.85576887043,1.5055395291534328,1222.4860248077302,2.9746151472998696,6866.007363250792,1098.8736319645718
0.17,3022137.3937010015,5000000.0,14173130.158751598,2.8130555365500562,0.47811754782627175,0.01459822054804515,2.3639915453781125e-05,0.9455942156483056,0.16090913564622913,0.10099042086222107,351.17861426237465,0.0044324826811344776,0.044,99902.33622896855,1.505535040704416,1222.4586107489554,2.9750326867992816,6865.762225452334,1167.5319342655057
0.18,3022038.5471134814,5000000.0,14124544.783460122,2.813125832895807,0.5062484547466704,0.014574581130464982,2.364028875441868e-05,0.9454852002878591,0.17036453261818346,0.10104547038326418,350.8048407878621,0.0044295571345836626,0.044,99899.81769749775,1.5055305537112857,1222.431204968615,2.9754500773656725,6865.5172018926605,1236.1888768544145
0.19,3021939.7471978595,5000000.0,14075964.459063651,2.8131960942498564,0.5343800643676111,0.014550941122380158,2.364109719977243e-05,0.9453762510043703,0.17981883987218658,0.10110052265678335,350.431649497457,0.0044266349628530564,0.044,99897.30017411966,1.5055260681743479,1222.403807424294,2.9758673191513956,6865.272292341508,1304.8422786831957
0.2,3021840.9938530163,5000000.0,14027390.976770183,2.813266320686759,0.5625123765152771,0.014527300523936741,2.3641469852863633e-05,0.9452673677304558,0.1892720578583028,0.10115557768291619,350.0590391929091,0.004423716160349766,0.044,99894.78365848982,1.505521584093899,1222.3764180736382,2.976284412308593,6865.027496568905,1373.4943230805065
0.21,3021742.2869779966,5000000.0,13978822.547672259,2.813336512280941,0.5906453906652659,0.014503659335575406,2.364227776973112e-05,0.9451585503988373,0.1987241874465473,0.10121063546180034,349.6870086790413,0.0044208007214930215,0.044,99892.26815025814,1.5055171014702238,1222.349036874362,2.9767013569891962,6864.782814345207,1442.1428289928785
0.22,3021643.626472002,5000000.0,13930260.962930119,2.8134066691067083,0.6187791066450011,0.014480017557441174,2.3642649778000128e-05,0.9450497989423461,0.2081752290858633,0.10126569599357343,349.3155567637417,0.004417888640714166,0.044,99889.75364906815,1.5055126203035878,1222.3216637842468,2.9771181533449136,6864.538245441036,1510.7899797451423
0.23,3021545.0122343875,5000000.0,13881704.433678612,2.813476791238242,0.6469135239318144,0.014456375189973263,2.3643457168664352e-05,0.9449411132939153,0.21762518364469857,0.10132075927837311,348.9446822579524,0.004414979912456598,0.044,99887.24015455805,1.5055081405942463,1222.29429876114,2.977534801527249,6864.293789627321,1579.4335942784767
0.24,3021446.4441646887,5000000.0,13833154.751028132,2.8135468787495928,0.6750486423543653,0.014432732233315657,2.364382853482645e-05,0.9448324933865859,0.22707405157087862,0.10137582531633703,348.5743839756608,0.004412074531175755,0.044,99884.72766636114,1.5055036623424387,1222.2669417629652,2.977951301687482,6864.049446675333,1648.0758559138944
0.25,3021347.9221625905,5000000.0,13784610.126157952,2.813616931714685,0.7031844613917136,0.014409088687906121,2.36446354015629e-05,0.944723939153502,0.2365218337312887,0.10143089410760284,348.20466073388957,0.004409172491339069,0.044,99882.21618410632,1.5054991855484017,1222.2395927477144,2.9783676539766835,6863.805216356673,1716.7145835872375
0.26,3021249.4461279563,5000000.0,13736072.350126533,2.813686950207311,0.7313209808737509,0.014385444553887603,2.364500612832414e-05,0.9446154505279112,0.24596853057264031,0.10148596565230822,347.83551135268715,0.004406273787425932,0.044,99879.70570741736,1.5054947102123524,1222.212251673456,2.978783858545707,6863.561098443258,1785.3519606157122
0.27,3021151.0159608135,5000000.0,13687539.634159675,2.8137569343011326,0.7594582002812587,0.01436179983169642,2.364581247340019e-05,0.9445070274431651,0.2554141429602609,0.10154103995059083,347.46693465511873,0.004403378413927675,0.044,99877.19623591493,1.5054902363345053,1222.184918498333,2.9791999155451876,6863.317092707371,1853.985805929838
0.28,3021052.6315613687,5000000.0,13639013.769261824,2.8138268840696767,0.787596119445356,0.014338154521474489,2.364618256345683e-05,0.9443986698327175,0.2648586713397513,0.10159611700258836,347.098929467256,0.0044004863653475165,0.044,99874.68776921522,1.5054857639150596,1222.157593180567,2.979615825125548,6863.0731989216365,1922.6183028430269
0.29,3020954.292830001,5000000.0,13590492.966707405,2.8138967995863338,0.8157347378485403,0.014314508623656687,2.3646988389131554e-05,0.9442903776301239,0.274302116574886,0.10165119680843848,346.7314946181682,0.004397597636200542,0.044,99872.18030693101,1.5054812929542065,1222.1302756784585,2.9800315874369905,6862.82941685904,1991.2472702804919
0.3,3020855.999667264,5000000.0,13541979.017444793,2.8139666809243598,0.8438740553231538,0.014290862138383903,2.36473578451708e-05,0.9441821507690413,0.28374447911015876,0.1017062793682789,346.3646289399127,0.004394712221013667,0.044,99869.67384867276,1.5054768234521345,1222.1029659503888,2.9804472026295024,6862.585746292945,2059.874891551862
0.31,3020757.7519738977,5000000.0,13493470.13279912,2.81403652815687,0.8720140713534035,0.014267215066089576,2.3648163153695704e-05,0.9440739891832273,0.2931857598077959,0.10176136468224732,345.99833126752515,0.004391830114325594,0.044,99867.1683940477,1.50547235540902,1222.0756639548224,2.980862670852852,6862.342186997097,2128.498985577063
0.32,3020659.5496508176,5000000.0,13444968.10366064,2.814106341356841,0.9001547857728494,0.014243567406913571,2.3648531978393846e-05,0.9439658928065399,0.30262595911118706,0.10181645275048143,345.6326004390113,0.004388951310686802,0.044,99864.66394266053,1.5054678888250321,1222.0483696503072,2.9812779922565924,6862.098738745609,2197.1217356619527
0.33,3020561.392599132,5000000.0,13396471.14140727,2.814176120597105,0.9282961980674018,0.014219919161287897,2.3649336772011496e-05,0.9438578615729366,0.31206507788101523,0.10187154357311895,345.26743529533604,0.004386075804659488,0.044,99862.1604941141,1.505463423700336,1222.0210829954783,2.981693166990056,6861.855401313009,2265.740960721184
0.34,3020463.280720123,5000000.0,13347981.036869066,2.8142458659503546,0.9564383080718348,0.014196270329351399,2.3649704968035584e-05,0.9437498954164736,0.3215031165595696,0.10192663715029761,344.9028346804156,0.004383203590817547,0.044,99859.65804800947,1.5054589600350907,1221.9938039490564,2.9821081952023554,6861.6121744742,2334.3588440568587
0.35000000000000003,3020365.2139152745,5000000.0,13299496.001478832,2.814315577489135,0.9845811152737546,0.014172620911534659,2.3650509248979576e-05,0.9436419942713048,0.3309400760059941,0.10198173348215513,344.5387974411074,0.00438033466374654,0.044,99857.1566039462,1.5054544978294497,1221.9665324698528,2.9825230770423907,6861.369058004521,2402.9732045783776
0.36,3020267.192086257,5000000.0,13251017.826004392,2.814385255285844,1.012724619509144,0.014148970907975508,2.3650876818985476e-05,0.943534158071683,0.3403759566614808,0.10203683256882923,344.1753224272014,0.004377469018043657,0.044,99854.6561615235,1.5054500370835684,1221.9392685167697,2.9829378126588364,6861.126051679753,2471.5862255840984
0.37,3020169.215134933,5000000.0,13202544.721935479,2.8144548994127323,1.0408688202672987,0.014125320319103109,2.365168058948111e-05,0.9434263867519578,0.34981075938363937,0.10209193441045766,343.8124084914105,0.004374606648317685,0.044,99852.15672033835,1.5054455777975864,1221.9120120488014,2.983352402200149,6860.883155276028,2540.195725978189
0.38,3020071.28296336,5000000.0,13154078.479975652,2.8145245099419025,1.0690137173854062,0.014101669145054278,2.365204753611497e-05,0.9433186802465745,0.35924448461256775,0.10214703900717818,343.4500544893618,0.004371747549188975,0.044,99849.65827998858,1.5054411199716526,1221.8847630250357,2.983766845814567,6860.640368569989,2608.803889055278
0.39,3019973.3954737997,5000000.0,13105617.311673647,2.8145940869453017,1.0971593103544444,0.014078017386256768,2.3652850798378025e-05,0.9432110384900746,0.368677133204346,0.10220214635912854,343.0882592795871,0.0043688917152894125,0.044,99847.16084007127,1.5054366636059067,1221.8575214046573,2.9841811436501082,6860.397691338681,2677.4085337143188
0.4,3019875.5525687076,5000000.0,13057163.007666726,2.8146636304947283,1.125305599012799,0.014054365042846385,2.3653217124273505e-05,0.9431034614170967,0.378108705597981,0.1022572564664465,342.7270217235143,0.004366039141262383,0.044,99844.664400184,1.505432208700489,1221.8302871469477,2.984595295854567,6860.155123359614,2746.011843246226
0.41000000000000003,3019777.7541507436,5000000.0,13008713.77956467,2.8147331406618243,1.1534525828531241,0.014030712115249474,2.3654019880511273e-05,0.9429959489623714,0.38753920264802766,0.10231236932926982,342.3663406854581,0.004363189821762739,0.044,99842.16895992443,1.5054277552555377,1221.8030602112867,2.985009302575521,6859.9126644107455,2814.61163654476
0.42,3019680.000122775,5000000.0,12960271.417936435,2.8148026175180743,1.1816002617149992,0.014007058603600839,2.3654385588292233e-05,0.9428885010607251,0.3969686247924053,0.10236748494773629,342.0062150326106,0.004360343751456767,0.044,99839.67451889168,1.5054233032711923,1221.7758405571553,2.985423163960323,6859.670314270514,2883.210096897136
0.43,3019582.2903878726,5000000.0,12911834.134454874,2.8148720611348077,1.2097486350927469,0.013983404508325421,2.3655187840701648e-05,0.9427811176470783,0.40639697288414794,0.10242260332198368,341.64664363503346,0.004357500925022161,0.044,99837.18107668552,1.505418852747592,1221.7486281441377,2.9858368801561057,6859.428072717827,2951.8050431919446
0.44,3019484.624849319,5000000.0,12863403.719618648,2.814941471583195,1.2378977028271343,0.013959749829557028,2.3655552932980184e-05,0.9426737986564423,0.41582424736009027,0.10247772445214978,341.2876253656477,0.004354661337147981,0.044,99834.68863290748,1.5054144036848787,1221.7214229319204,2.9862504513097816,6859.185939532082,3020.3986587127156
0.45,3019387.0034106057,5000000.0,12814978.385165712,2.8150108489342425,1.2660474644141455,0.013936094567719203,2.3656354683749227e-05,0.9425665440239235,0.42525044907174975,0.1025328483383724,340.9291591002257,0.0043518249825346324,0.044,99832.19718716112,1.505409956083194,1221.6942248802943,2.9866638775680374,6858.9439144931575,3088.988762342892
0.46,3019289.4259754396,5000000.0,12766559.921522416,2.815080193258797,1.294197919695731,0.01391243872294476,2.365671916312588e-05,0.9424593536847181,0.4346755784548798,0.10258797498078931,340.5712437173817,0.0043489918558938245,0.044,99829.7067390514,1.5054055099426802,1221.6670339491598,2.9870771590773395,6858.701997381426,3157.577537362336
0.47000000000000003,3019191.8924477436,5000000.0,12718146.540493859,2.815149504627542,1.3223490681695276,0.013888782295655856,2.365752041443208e-05,0.9423522275741147,0.4440996363594856,0.10264310437953836,340.21387809856367,0.0043461619519485455,0.044,99827.21728818615,1.5054010652634842,1221.6398500985244,2.987490295983931,6858.460187977775,3226.162802649365
0.48,3019094.402731659,5000000.0,12669740.032432087,2.815218783110993,1.3505009096786638,0.013865125285984313,2.3657884283495624e-05,0.9422451656274922,0.45352262322024206,0.10269823653475733,339.85706112804365,0.0043433352654330265,0.044,99824.72883417582,1.5053966220457544,1221.6126732885061,2.9879032884338317,6858.218486063599,3294.7467414801904
0.49,3018996.956731546,5000000.0,12621338.609211352,2.8152880287795017,1.3786534437224227,0.013841467694350903,2.365868503750681e-05,0.9421381677803192,0.46294453988564643,0.10275337144658407,339.5007916929098,0.004340511791092712,0.044,99822.24137663475,1.5053921802896533,1221.5855034793349,2.9883161365728363,6857.976891420855,3363.327172728027
0.5,3018899.554351989,5000000.0,12572944.061107414,2.815357241703248,1.4068066701451047,0.013817809520886465,2.3659048298833898e-05,0.9420312339681552,0.4723653867892985,0.1028085091151564,339.145068683057,0.00433769152368423,0.044,99819.75491517915,1.505387739995333,1221.5583406313533,2.988728840546517,6857.735403831966,3431.906279665454
0.51,3018802.1954977936,5000000.0,12524554.600065684,2.8154264219522447,1.4349605884476302,0.013794150766010392,2.3659848557707632e-05,0.941924364126647,0.48178516477819144,0.10286364954061217,338.78989099117865,0.004334874457975357,0.044,99817.26944942996,1.5053833011629616,1221.531184705019,2.989141400500223,6857.494023079932,3500.4818811606087
0.52,3018704.880073996,5000000.0,12476172.016283676,2.815495569596333,1.4631151984754667,0.013770491429852547,2.3660211213862783e-05,0.9418175581915317,0.4912038742848528,0.10291879272308921,338.43525751275797,0.004332060588744993,0.044,99814.78497901195,1.5053788637927097,1221.5040356609065,2.989553816579074,6857.2527489482945,3569.056160482454
0.53,3018607.607985861,5000000.0,12427794.521779943,2.8155646847051785,1.491270499731164,0.013746831512830952,2.366101097974618e-05,0.9417108160986324,0.500621516154776,0.10297393866272536,338.0811671460589,0.004329249910783124,0.044,99812.30150355409,1.5053744278847523,1221.476893459708,2.9899660889279702,6857.011581221134,3637.6269364940763
0.54,3018510.3791388823,5000000.0,12379423.906671805,2.815633767348274,1.5194264920613512,0.013723171015074493,2.3661373033281418e-05,0.9416041377838601,0.5100380908194192,0.10302908735965849,337.72761879211754,0.004326442418890791,0.044,99809.81902269003,1.5053699934392775,1221.4497580622353,2.990378217691584,6856.770519683116,3706.1963924608403
0.55,3018413.193438788,5000000.0,12331058.383052938,2.8157028175949383,1.5475831749701994,0.01369950993699983,2.366217230831115e-05,0.9414975231832138,0.5194535991227803,0.10308423881402648,337.3746113547345,0.004323638107880068,0.044,99807.33753605834,1.505365560456475,1221.4226294294215,2.990790203014361,6856.529564119448,3774.7623472408077
0.56,3018316.050791543,5000000.0,12282699.740958506,2.815771835514308,1.5757405483054923,0.013675848278734878,2.366253376176543e-05,0.9413909722327765,0.5288680414952509,0.10313939302596718,337.02214374046497,0.004320836972574019,0.044,99804.85704330298,1.505361128936552,1221.3955075223214,2.9912020450405232,6856.288714315958,3843.3269840957632
0.5700000000000001,3018218.9511033464,5000000.0,12234346.192559293,2.815840821175345,1.6038986115730152,0.013652186040694942,2.3663332548067334e-05,0.9412844848687186,0.5382814187793373,0.10319454999561847,336.67021485861136,0.004318039007806681,0.044,99802.3775440727,1.5053566988797085,1221.3683923021151,2.9916137439140633,6856.047970058973,3911.88812187877
0.58,3018121.894280644,5000000.0,12185999.527806375,2.815909774646829,1.6320573646217005,0.013628523223006972,2.366369340396693e-05,0.941178061027295,0.5476937314043673,0.10324970972311825,336.3188236212141,0.004315244208423019,0.044,99799.89903802382,1.5053522702861752,1221.3412837301094,2.9920252997787498,6855.807331135532,3980.447943848054
0.59,3018024.880230114,5000000.0,12137657.958949614,2.8159786959973574,1.660216806958939,0.013604859826084923,2.3664491703656028e-05,0.9410717006448446,0.55710498021136,0.1033048722086044,335.9679689430437,0.004312452569278906,0.044,99797.42152481661,1.5053478431561733,1221.314181767735,2.9924367127781233,6855.566797333149,4049.004268851707
0.6,3017927.908858687,5000000.0,12089323.275854055,2.8160475852953435,1.688376938434806,0.013581195850054783,2.366485196451452e-05,0.9409654036577909,0.5665151656285822,0.10336003745221484,335.61764974159155,0.004309664085241089,0.044,99794.94500411984,1.5053434174899518,1221.2870863765552,2.9928479830554977,6855.326368440053,4117.5592801444145
0.61,3017830.9800735367,5000000.0,12040993.690850584,2.816116442609017,1.7165377585582884,0.013557531295329167,2.3665649779693896e-05,0.9408591700026406,0.5759242884955693,0.10341520545408744,335.2678649370625,0.0043068787511871594,0.044,99792.46947560788,1.5053389932877603,1221.2599975182625,2.9932591107539577,6855.086044245022,4186.110796569325
0.62,3017734.0937820794,5000000.0,11992670.99371631,2.8161852680064214,1.7446992671805988,0.013533866162033108,2.366600944801106e-05,0.9407529996159831,0.5853323492395299,0.10347037621436014,334.91861345236606,0.004304096562005523,0.044,99789.99493896226,1.5053345705498644,1221.232915154679,2.993670096016361,6854.845824537467,4254.661001377606
0.63,3017637.249891994,5000000.0,11944353.396865098,2.816254061555411,1.7728614638123121,0.013510200450577886,2.3666806780773712e-05,0.9406468924344905,0.5947393486985201,0.10352554973317087,334.5698942131078,0.004301317512595371,0.044,99787.52139387246,1.505330149276541,1221.2058392477634,2.9940809389853373,6854.605709107445,4323.207713407492
0.64,3017540.4483112027,5000000.0,11896042.689984204,2.8163228233236497,1.801024348305771,0.013486534161087584,2.3667165859035326e-05,0.9405408483949161,0.6041452872986928,0.10358072601065753,334.2217061475812,0.004298541597866644,0.044,99785.04884003538,1.5053257294680848,1221.178769759608,2.994491639803286,6854.365697745655,4391.753115906649
0.65,3017443.688947883,5000000.0,11847737.085572403,2.8163915533786135,1.8291879201731305,0.013462867293972156,2.3667962711462136e-05,0.940434867434095,0.6135501658766281,0.10363590504695806,333.8740481867601,0.004295768812740013,0.044,99782.5772771552,1.5053213111247936,1221.1517066524407,2.9949021986123787,6854.125790243387,4460.295027708429
0.66,3017346.971710474,5000000.0,11799438.373225207,2.8164602517875834,1.8573521792678567,0.013439199849354738,2.3668321202140732e-05,0.9403289494889425,0.6229539848574269,0.10369108684221041,333.52691926428906,0.004292999152146839,0.044,99780.10670494579,1.5053168942469954,1221.1246498886298,2.995312615554557,6853.885986392668,4528.835632057022
0.67,3017250.2965076705,5000000.0,11751144.76552822,2.8165289186176485,1.8855171251036749,0.013415531827643967,2.3669117576300814e-05,0.9402230944964544,0.6323567450761968,0.10374627139655253,333.18031831647653,0.004290232611029152,0.044,99777.63712312847,1.505312478835021,1221.097599430681,2.995722890771533,6853.646285986121,4597.372747780924
0.68,3017153.6632484277,5000000.0,11702858.051983325,2.8165975539357015,1.9136827575351696,0.013391863228962039,2.3669475481854935e-05,0.9401173023937062,0.6417584469569885,0.10380145871012236,332.8342442822858,0.004287469184339617,0.044,99775.16853143438,1.5053080648892274,1221.070555241241,2.9961330244047897,6853.406688817085,4665.908558120869
0.6900000000000001,3017057.0718419645,5000000.0,11654576.44526488,2.816666157808438,1.9418490760776268,0.013368194053716276,2.367027137980528e-05,0.9400115731178514,0.6511590913334414,0.10385664878305786,332.48869610332713,0.004284708867041502,0.044,99772.70092960267,1.505303652409973,1221.0435172830998,2.99654301659558,6853.167194679506,4734.440881900531
0.7000000000000001,3016960.522197766,5000000.0,11606301.734779248,2.8167347303023558,1.9700160805867424,0.013344524302027944,2.3670628702679278e-05,0.9399059066061237,0.6605586786285593,0.10391184161549702,332.14367272384965,0.004281951654108655,0.044,99770.23431738322,1.5052992413976485,1221.0164855191913,2.996952867484922,6852.927803368082,4802.971902357213
0.71,3016864.0142255845,5000000.0,11558032.133291457,2.8168032714837543,1.998183770579354,0.01332085397430306,2.3671424126465127e-05,0.9398003027958336,0.6699572096745164,0.1039670372075778,331.7991730907332,0.004279197540525471,0.044,99767.76869453499,1.5052948318526551,1220.9894599125955,2.9973625772136074,6852.68851467817,4871.499438309794
0.72,3016767.547835441,5000000.0,11509769.430110473,2.816871781418729,2.0263521459122624,0.013297183070661961,2.3671780869088802e-05,0.9396947616243693,0.679354684893272,0.10402223555943818,331.4551961534803,0.004276446521286863,0.044,99765.3040608271,1.505290423775411,1220.9624404265378,2.9977721459221947,6852.449328405817,4940.025672992168
0.73,3016671.1229376243,5000000.0,11461511.838093884,2.8169402601731757,2.0545212061038485,0.013273511591509368,2.3672575820743446e-05,0.9395892830291959,0.6887511051155394,0.10407743667121616,331.11174086420823,0.0042736985913982345,0.044,99762.84041603949,1.5052860171663598,1220.9354270243923,2.9981815737510114,6852.210244347801,5008.548425218455
0.74,3016574.7394427033,5000000.0,11413261.14645144,2.8170087078127852,2.08269095101201,0.013249839536964694,2.3672931985531867e-05,0.9394838669478554,0.6981464707622353,0.10413264054304971,330.76880617764107,0.004270953745875451,0.044,99760.37775996228,1.505281612025957,1220.9084196696847,2.9985908608401517,6851.971262301585,5077.069878219164
0.75,3016478.39726152,5000000.0,11365015.56813514,2.8170771244030424,2.110861380156661,0.013226166907431374,2.3673726467075723e-05,0.9393785133179651,0.7075407826626161,0.10418784717507687,330.42639105110106,0.004268211979744807,0.044,99757.91609239677,1.5052772083546802,1220.8814183260909,2.9990000073294802,6851.732382065361,5145.587850803686
0.76,3016382.096305192,5000000.0,11316776.892253667,2.8171455100092246,2.139032493396791,0.013202493703027904,2.3674082056429018e-05,0.9392732220772176,0.7169340412365585,0.10424305656743563,330.0844944445015,0.004265473288043,0.044,99755.45541315568,1.505272806153032,1220.8544229574395,2.999409013358624,6851.493603438065,5214.104526199168
0.77,3016285.8364851153,5000000.0,11268543.331855338,2.8172138646964036,2.1672042902538364,0.013178819924156437,2.3674876069869634e-05,0.939167993163381,0.7263262473118648,0.104298268720264,329.7431153203385,0.0042627376658171045,0.044,99752.99572206307,1.5052684054215313,1220.8274335277135,2.9998178790669807,6851.254926219339,5282.617723210308
0.78,3016189.6177170565,5000000.0,11220316.675945906,2.8172821885290777,2.1953767705878704,0.01315514557093456,2.3675231086173945e-05,0.9390628265142222,0.7357174013073751,0.1043534836337,329.402252643641,0.004260005108124202,0.044,99750.53701890515,1.5052640061605924,1220.8004500027057,3.000226604593715,6851.016350218276,5351.129625060947
0.79,3016093.4399903095,5000000.0,11172095.13767188,2.8173504815522903,2.2235499339217575,0.013131470643763226,2.3676024633503006e-05,0.9389577220636064,0.7451075040494227,0.10440870130788169,329.06190537975704,0.004257275610013662,0.044,99748.07930257167,1.5052596083683456,1220.773472378153,3.0006351900776096,6850.777875400594,5419.638050551923
0.8,3015997.30334049,5000000.0,11123880.505934859,2.8174187437736413,2.2517237801162433,0.013107795142759457,2.367637907891459e-05,0.938852679737781,0.7544965559557298,0.10446392174294708,328.7220724922599,0.004254549166510331,0.044,99745.62257059242,1.505255212039866,1220.746500676134,3.0010436356494252,6850.539501823318,5488.145182906427
0.81,3015901.207771278,5000000.0,11075670.993982978,2.8174869751957443,2.2798983086945683,0.01308411906832389,2.367717216124045e-05,0.9387476994620871,0.76388455785095,0.10451914493903422,328.38275294674605,0.004251825772644998,0.044,99743.16681933538,1.505250817168062,1220.7195349204435,3.0014519414246132,6850.301229461082,5556.648840925754
0.8200000000000001,3015805.153282012,5000000.0,11027468.390614249,2.8175551758211164,2.3080735195175026,0.013060442420573524,2.367752603628102e-05,0.9386427811619704,0.7732715101515568,0.10457437089628117,328.0439457113996,0.004249105423458946,0.044,99740.71204503233,1.5052464237455898,1220.692575135032,3.001860107516446,6850.063058277509,5625.1512078329115
0.8300000000000001,3015709.1398721584,5000000.0,10979270.909179566,2.8176233456521773,2.336249412108345,0.013036765199908951,2.36783186536716e-05,0.9385379247629786,0.7826574136804644,0.10462959961482599,327.70564975698466,0.0042463881140039255,0.044,99738.25824392751,1.5052420317651334,1220.6656213438996,3.002268134037999,6849.824988236649,5693.650102428416
0.84,3015613.167541322,5000000.0,10931080.33837264,2.817691484691257,2.364425986327906,0.013013087406447134,2.367867195844229e-05,0.9384331301907647,0.7920422688529055,0.10468483109480672,327.3678640568382,0.0042436738393421365,0.044,99735.8054122787,1.5052376412193957,1220.6386735710978,3.0026760211021526,6849.587019302953,5762.147707934668
